State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population,year_opened_LLM,year_closed_LLM,number_of_beds_LLM,number_of_patients_LLM,peak_patient_population_LLM,hand_check_flag_LLM
Ohio,Franklin County Sanatorium,https://www.asylumprojects.org/index.php?title=Franklin_County_Sanatorium,,,1909,Demolished,Single Building,,Franklin County Sanatorium  | Benjamin Franklin Hospital,"The Franklin County Hospital for Tuberculosis operated at the corner of Alum Creek Drive and Frebis Avenue from 1909 to 1972. The architects were Howard and Merriam. The hospital was designed to have a capacity of 100 beds and at some point housed 120 beds. The building was estimated to cost $80,000. In 1946 William L. Potts, MD served as the medical director. The hospital was planned to house patients in all stages of the disease and was one of the first buildings of this type designed to contain wards for children suffering from pulmonary tuberculosis.",1972,"Columbus, OH",,,1909,1972,120,,,0
Ohio,Hamilton County Tuberculosis Sanatorium,https://www.asylumprojects.org/index.php?title=Hamilton_County_Tuberculosis_Sanatorium,,,1911,Demolished,Cottage Plan,,Cincinnati Tubercular Hospital,"In 1897 tuberculosis patients were transferred to the Guerley farm until around 1912 when the Tuberculosis Hospital was opened. So many people were affected with tuberculosis that many patients ended up dying on these grounds. In 1927 it was renamed Hamilton County Tuberculosis Sanatorium. Dr. Henry was one of the main and very important doctors at this facility from 1909 through to 1940. In 1945, the hospital was renamed to Dunham Hospital for him. The facility on the west side had a theater and a laundry facility which were the only ones to survive the area after it turned into a park in 1973.
The Theater Building is still used as a performing arts center while the laundry area has been turned into a garage to maintenance vehicles. The main building was in the center of the park with two different wings around the center. When the main building was destroyed the parking was all that remained. Two more buildings were on the east side.
Main Image Gallery: Hamilton County Tuberculosis Sanatorium",1956,"Cincinnati, OH",,,1912,1973,,,,0
Ohio,Lima State Tuberculosis Hospital,https://www.asylumprojects.org/index.php?title=Lima_State_Tuberculosis_Hospital,1908,,1911,Closed,Single Building,,District Tuberculosis Hospital | Ottawa Valley Tuberculosis Hospital,"The Lima Tuberculosis Hospital opened its doors on April 5, 1911 and was one of the first of its kind in the state of Ohio. The facility began admitting patients ranging anywhere from the age of 7 to 70 at an average stay of 3-5 years for treatment. In January 1960, the facility had been renamed to the Ottowa Valley Hospital. While its life as hospital had ended almost fully in 1970, the building was still used for the following 3 years to house a final group of few patients, concluded by a final closure in 1973, when the very last patient was released.",1973,"Lima, OH",,,1911,1973,,,,0
Ohio,Creating Lucas County Tuberculosis Hospital,https://www.asylumprojects.org/index.php?title=Lucas_County_Tuberculosis_Hospital&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,,,,,,,1
Ohio,Molly Stark Sanitarium,https://www.asylumprojects.org/index.php?title=Molly_Stark_Sanitarium,,,1929,Closed,Single Building,Albert Thayer,,"The need for the health facility had been felt ever since Stark County had sold its interest in the Springfield Lake tuberculosis hospital to Summit County. But, it took years after the withdraw from the Springfield Lake facility to make Molly Stark a reality. During that time, Stark County’s patients were scattered in other sanitariums throughout the state. An architect was hired. The original plans for a smaller facility grew to a hospital with 150 beds. Financing was obtained through a $750,000 bond issue that Stark County voters passed by “an overwhelming majority,” the newspaper reported.
When the money was assured, bids were let, and the location of the new facility was selected — “a well-adapted site several miles north of Louisville on the Canton-Alliance Road,” explained The Repository. “Of the entire tract, about 25 acres have been landscaped and planted in grass,” explained the newspaper in its article of introduction to the hospital. “A nursery where shrubbery and trees will be grown for transplanting on the landscaped area as needed, will be established at the rear of the property. Wide concrete walks and drives connect all of the buildings. To add to the beauty of the surroundings, all telephone and electric wires have been placed underground.” Those grounds surrounding the hospital were important because of the medical philosophy of most facilities that were constructed to treat tuberculosis at the time — the air and the light of the outdoors cured. “There are five buildings in the hospital group: the main hospital, children’s hospital, nurses home, superintendent’s residence and power plant,” the newspaper noted. “The Spanish style of architecture has been followed and the various units are so arranged as to give a most pleasing effect as viewed from the highway.”
The building itself was organized with an intention of employing psychology with sunshine in the treatment of the patients’ disease. Patients were to be made to feel as though they, if not earning their good health, were at least achieving it. They were lodged in the hospital according to the stage of their disease — and that lodging “improved” during treatment. “Bedridden cases are sent to the upper floor, and as improvement is noted, they are transferred one floor lower until they reach to first floor, which has been set aside for the ambulant or semi-ambulant cases.” Lowest-floor patients were allowed to roam the grounds surrounding Molly Stark Hospital. They bathed in the sunshine and celebrated their cure in that open space.
In later years with the decline of tuberculosis, the facility was converted for use as a nursing home. By the late 1970s funding from the state was cut-off and the hospital was turned over to Stark County to be used for offices. After the concern about asbestos was brought up, it was decided to leave the building entirely instead of paying the large amount for asbestos removal.",1995,"Louisville, OH",Spanish Revival,,,,150,,,0
Ohio,Creating Mount Logan Sanatorium,https://www.asylumprojects.org/index.php?title=Mount_Logan_Sanatorium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,,,,,,,1
Ohio,Ohio State Sanatorium,https://www.asylumprojects.org/index.php?title=Ohio_State_Sanatorium,1904,,1909,Active,Cottage Plan,Frank Packard,Mount Vernon State Hospital |  Mount Vernon Developmental Center,"The Ohio Society for the Prevention of Tuberculosis was organized in 1901, and in 1904 moved to establish a ""State Sanatorium for the treatment of persons afflicted with pulmonary tuberculosis (consumption)."" A sanatorium, also called a sanitarium, is a resort for treatment of chronic diseases. MVDC started out as the Ohio State Sanatorium in 1925 to treat patients having tuberculosis. Treatment was for patients from the age of 7 on up. The hospital treated over 13,000 patients between 1909 & 1945. The Sanatorium changed it's name to Mount Vernon State Hospital in 1945, at that time it began to admit patients with mental illness & tuberculosis. In 1959 people with mental retardation/developmental disabilities without TB were transferred here. At that time the hospital began to admit and treat only patients without TB. On February 1, 1969 the Center's name changed to Mount Vernon State Institute for the Mentally Retarded, home to 492 individuals. On August 9, 1979 the Center was renamed Mount Vernon Developmental Center.
Today, the campus is over 300 acres, with 15 buildings of various sizes and a large underground utility and fiber optic network. It houses 222 residents ranging in age from 25 to 85.
Main Image Gallery: Ohio State Sanatorium",,"Mount Vernon, OH",,,1925,,,13000,492,0
Ohio,Creating Rocky Glen Sanatorium,https://www.asylumprojects.org/index.php?title=Rocky_Glen_Sanatorium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Ohio,Springfield Lake Sanatorium,https://www.asylumprojects.org/index.php?title=Springfield_Lake_Sanatorium,,,1915,Closed,Cottage Plan,,Summit County Tuberculosis Hospital | Edwin Shaw Sanatorium | Edwin Shaw Hospital | Edwin Shaw Rehabilitation Hospital,"first known as the Springfield Lake Sanitarium and is located in Lakemore, Ohio, a town in Summit County near Akron and south of Cleveland. The facility was opened in 1915 as a tuberculosis hospital. Fear of the contagious disease drove governments to build these sanitariums to isolate the infected. Even at the best ones, death rates were high. Springfield Lake Sanitarium’s cemetery, had 246 graves, some for TB victims and others for abused children and orphans housed there in later years who died or committed suicide. The old sanitarium/hospital has been vacant since December 2009 when a new facility opened in nearby Cuyahoga Falls.",2009,"Lakemore, OH",,,1915,2009,,,,0
Ohio,Creating Stillwater Sanitarium,https://www.asylumprojects.org/index.php?title=Stillwater_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,,,,,,,1
Ohio,Creating Sunny Acres Sanitarium,https://www.asylumprojects.org/index.php?title=Sunny_Acres_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Ohio,William Roche Tuberculosis Sanatorium,https://www.asylumprojects.org/index.php?title=William_Roche_Tuberculosis_Sanatorium,,,1937,Closed,Single Building,,William Roche Memorial Hospital,"Due to the prevalence of tuberculosis in America, a tuberculosis hospital was proposed in Lucas County in 1934. Three years later, the William Roche Tuberculosis Sanatorium was opened adjacent to the Lucas County Hospital (Maumee Valley Hospital). It was a hospital established specifically for the care of TB patients. Because of rising rates of the disease in Toledo in 1949,the hospital actually ran out of room and requested to keep some patients in the old Lucas
County Infirmary building.
In November 1950, two 3 mill levies were passed to expand the hospital. However, over time, treatments improved and occurrences of the disease decreased, leaving the William Roche Memorial Hospital at a loss for funding. In 1967, their physical therapy unit was discontinued, and one year later, the entire hospital was closed. From 1969 to 1975, MCO used the building for educational purposes. Though the disease had decreased dramatically, there were still a few tuberculosis patients in the area. In March, 1974, plans were made for general hospitalization of these patients. The William Roche Memorial Hospital was
not in existence as long as the Maumee Valley Hospital, but it was an important institution that played a significant role in the history of the main hospital.",1968,"Toledo, OH",,,1937,1968,,,,0
Ohio,Adams County Farm,https://www.asylumprojects.org/index.php?title=Adams_County_Farm,,,,,Single Building,,,,,"West Union, OH",,,,,,,,1
Ohio,"Allen County Infirmary, Ohio","https://www.asylumprojects.org/index.php?title=Allen_County_Infirmary,_Ohio",,,1858,,Single Building,,,,,"Bath Township, OH",,,,,,,,1
Ohio,Ashland County Infirmary,https://www.asylumprojects.org/index.php?title=Ashland_County_Infirmary,1849,,1850/1897,,Single Building,George W. Urie and Sylvester Alger,Heartland Home,"In 1850, the first county infirmary was opened at a cost of $4,000. There are no known photographs of the building but it was a two-story brick home. Male residents farmed the land and the women canned fruits and vegetables. There was also a slaughter house and enough pork and beef were stored in the winter and chickens were killed and used as needed. 
A new building was constructed in 1897 to replace the original structure that was deemed unsafe. Vernon Redding, who also designed the recently demolished middle school and several churches and homes in Ashland, was the architect. The woodwork was from the late Victorian period. Theo McNeely completed the carpentry work which also included six ornate, oak mirrored mantle pieces.
By 1974, the building was deemed a “maintenance nightmare” by the Ashland County Commissioners and the state fire marshal dubbed it a fire trap and stated it had to be closed. The third county home building known as the Heartland Home was built at a cost of $1.2 million after a bond issue was passed. It was dedicated on Nov. 9, 1975. Many Ashlanders objected to the “sterile” look of the new building though because it lacked the previous “homey atmosphere.” Due to budget reasons, the facility was permanently closed in 2009 and the building is now used for county offices.",2009,"Ashland, OH",,,1850,2009,,,,0
Ohio,Ashtabula County Poorhouse,https://www.asylumprojects.org/index.php?title=Ashtabula_County_Poorhouse,1845,,1858,Demolished,Single Building,,Ashtabula County Infirmary,"Commissioners spent nine months studying various proposals before they determined that Luce’s Kingsville Township farm best fit their original resolution of March 1840 to build the poor house “in (someplace) convenient and suitable as soon as these can be procured at a fair price.” The task of building the poor house went to E.G. Benjamin and Howard Allen, who had the “lowest proposition,” $1,670. The board accepted their bid Feb. 2, 1841, and nine months later settled up with the contractors on their final bill.
The first patient admitted was a 25-year-old man, Dexter Bromer, from Rome Township. Dexter was admitted Jan. 17 and ran away the next day. He returned May 1, 1843, and died on March 19, 1845.
Residents in the infirmary’s early years ranged in age from infants to 84. Most of the residents were children and young adults. Unable to care or provide for themselves for whatever reason, they came from every corner of the county and from every tragic circumstance. Some stayed long enough to get their affairs in order and return to supporting themselves in society. Others were taken in by family and discharged. Some died of smallpox, tuberculosis or old age. One was found dead in the swamp.
The infirmary was funded by property taxes. In 1845, commissioners set the tax rate for the poor house at 1.5 mills per dollar of property value. Another mill was levied for the expenses of operating the poor house and one-half mill for debts related to the infirmary.
The total of 3 mills for the poor house was a big chunk of property taxes. Residents paid only one-half mills for bridges and 5 mills for overall county operations. The infirmary provided housing for 65 residents, and judging from an artist’s rendering done in the 1850s, it was a fine frame building surrounded by pastures and wood fences. It was a working farm, to which more acreage was added in 1851, and inmates capable of physical labor were expected to contribute to their upkeep.
A foreman (later director) and matron oversaw the day-to-day operations under the direction of a three-member board.
By its very nature, the poorhouse was an ever-expanding library filled with volumes of human misery and woe. But on Feb. 2, 1858, the infirmary itself became a tragic story. Late in the afternoon of that day, a Mrs. Huldah Morrison, an inmate, asked a small boy to hand her a lighted stick with which to light her pipe. For whatever reason, Huldah instead thrust the glowing stick into the straw tick of her mattress and opened the door to her room to ensure a draft. The fire spread quickly through the frame building. By the time it was discovered, around 5 p.m., the blaze was well on its way to consuming the home and its occupants. The poorhouse became an inferno in which six inmates were cremated. The victims were Thomas Neno, Joseph Brunson, Eliza Percival, Anna Ellison and a Mr. Minor and Mrs. Bennett.
About 60 of the residents escaped into the winter night. Residents of Kingsville opened their homes to the residents, some of whom had to be sent to other county infirmaries for care. Mrs. Morrison was charged with the crime and sentenced to jail after a jury found her guilty of setting the fire that brought about the deaths of the inmates. Meanwhile, county commissioners tackled the task of rebuilding the infirmary.
In 1858 commissioners set the property tax rates for the infirmary at 0.65 mills for operation and 1 mill for reconstruction. On April 22, 1858, the board accepted a proposal of G.W.  Cummings, Ziba Fox and Josiah Hicks to rebuild the home. For some unrecorded reason, however, it was Charles Hall and E.P. Smith of Conneaut who built the second infirmary at a cost of $9,771. Commissioners settled with the builders on March 7, 1860. The infirmary was expanded in 1902, with D.B. and G.A. Slaybaugh performing the work. A women’s wing and men’s annex were added to the imposing structure in 1907. In March 1913, the infirmary’s population was 31 residents aged 16 to 60, and 71 over 60. As to the causes of their “pauperism,” old age was responsible in 30 of the cases, sickness in 45, loss of members in three, deformity in eight and blindness in three. Seventy-two of the inmates were from Ohio; 31 were foreign-born.
The minutes of the infirmary board’s meetings are filled with tragic stories of people whose last stop on life’s journey was the poorhouse. These samples are from 1910-15: A “colored” woman of age 84, who was sick and destitute, was visiting friends in Geneva when she became ill. She stayed with them six weeks until becoming a burden upon the family. Her personal effects, valued at around $50, were liquidated to the benefit of the county, and she was placed in the care of the infirmary. A 55-year-old transient, very sick with fever and having no means with which to pay for his care, was admitted to the infirmary;
n Edward, a 42-year-old man from Ashtabula, had been in and out of the infirmary. He was admitted once again in 1912, “sick, drunk and destitute.”
Over the course of the 20th century, the infirmary lost its “poor house” stigma and, eventually, the concept of having to labor for one’s keep on the farm was abolished.  Nevertheless, the records of the infirmary board indicate that when an aged resident entered the infirmary, all their possessions and their pension checks were turned over to the county in exchange for the security of a place to sleep, three meals a day and medical care.
For many years, Dr. C.L. Fox of Kingsville served as the infirmary’s physician, earning, in the early 1900s, an annual fee of $300, plus $45 for most all of the medications used at the infirmary. Residents were housed in wards with up to 22 beds in one large room. Fire was a constant fear, with most wards served only by a single staircase and outside metal fire escape. Bedridden patients were housed on the first floor, but there were usually more nonambulatory residents than first-floor beds.
The county added the 55-bed Longview Hospital to the infirmary in the early 1930s to provide care for the chronically ill.
The inadequacy of the infirmary building and its manner of operation came into focus in 1960, when the Ohio Department of Public Welfare pointed out numerous deficiencies. In July 1966, the Department of Industrial Relations found 11 building code violations. Voters eventually passed a $1.68 million bond issue that allowed the county to construct and equip a new county home on the south side of Route 84. The new home opened in November 1971. The infirmary was demolished in December 1973, and the new hospital closed five years later.",1978,"Kingsville, OH",,,1841,1973,55,,102,0
Ohio,Athens County Infirmary,https://www.asylumprojects.org/index.php?title=Athens_County_Infirmary,,1904,1905,Preserved,Single Building,M. Beers,Athens County Farm,"In the first quarter of the nineteenth century, when the general public believed that the insane and paupers could be rehabilitated into productive citizens, the Ohio Legislature gave authorization to county commissioners to establish county ""poor houses."" The Athens County Home, formerly known as the Athens County Infirmary, opened on this site in 1857 to provide care for indigent citizens of Athens County. When fire destroyed the original building in 1903, a new building was constructed from 1904-1905, designed with the capacity to house up to one hundred people. When it was built, it was considered to be one of the finest and most modern charitable institutions of its time.
When the Athens County Infirmary opened in 1906, its design and operation incorporated the principles of scientific charity. This social theory moved away from indiscriminate giving, and instead focused on understanding the causes of poverty and what outcomes might be obtained by charitable acts. Children and mentally ill patients, who had resided in the infirmary before 1906, were sent to other locations. The remaining adult population was divided by sex into separate wings of the building. This included separate dining areas and porches to maintain complete separation of the sexes. Able-bodied residents aided with the farm chores, helping support the operation of the infirmary and the farm on which it resided. Complete with its own livestock, barns, farm equipment, surgical room, and even its own power plant, the facility was nearly self-sufficient. The facility continued to provide housing for indigent and elderly residents until 1997 when the County Commissioners closed the home and it became a primary location for the delivery of social services in Athens County.",1997,"Millfield, OH",Colonial,,1857,1997,100,,,0
Ohio,Auglaize County Infirmary,https://www.asylumprojects.org/index.php?title=Auglaize_County_Infirmary,1857,,1858,Active,Single Building,,Auglaize Acres (Current),"Auglaize Acres began on October 8, 1857. This was nine years after the organization of Auglaize County and four years before the start of the Civil War. The County Commissioners purchased 200 acres in Duchouquet Township for $3,800 from William Ross and John Fisher.
There was a two-story log house on the property. Superintendent, William Smith, lived in half of the house and the residents occupied the other half. In 1858, at a cost of $600, a five-room frame building was built for the superintendent to live in.
In 1861, it was decided to erect a large brick building, but because of the high cost of building materials during the Civil War, all bids were rejected. The bids were again received 1867, and a new building was built. In 1891, living quarters were again crowded and a new wing was put on the East side of the building.
On Wednesday, September 25, 1905 at 3:30 A.M., a fire of unknown origin completely destroyed the building and many of its nearby sheds and out-buildings. There were 38 residents at that time. They were moved to infirmaries in adjoining counties, until a new building could be constructed.
There was much discussion in the county about rebuilding west of Wapakoneta along the Wapak-St. Marys Road and the Western Ohio Traction Line. Finally the location was decided by a county wide election held on November 30, 1908. The outcome of the vote was in favor of the old and present location.
The new building built in 1909, at a cost of $68,000, is still in use today and is known as the East Building. In 1976, the County Commissioners decided to construct a 78-bed addition. Residents were moved from the old part of the building to the new and the old part was extensively remodeled. Auglaize Acres was now complete as a Medicaid certified facility with 142 Intermediate care beds.
Auglaize Acres is proud of the fact that it has spanned two centuries and is “Stepping Into The Millennium” with 150 years of service to the people of Auglaize County.",,"Wapakoneta, OH",,,1857,,142,,38,0
Ohio,Belmont County Infirmary,https://www.asylumprojects.org/index.php?title=Belmont_County_Infirmary,1828,,1830,Demolished,Single Building,,,,,"St. Clairsville, OH",,,,,,,,1
Ohio,Creating Brown County Infirmary,https://www.asylumprojects.org/index.php?title=Brown_County_Infirmary&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,,,,,,,1
Ohio,Butler County Infirmary,https://www.asylumprojects.org/index.php?title=Butler_County_Infirmary,1830,,1884 (Second Location),Demolished,Single Building,,Butler County Care Facility,"In 1830, Butler County Care Facility consisted of three buildings built on 140 acres of donated farm land.  This county care facility served and treated those suffering from tuberculosis. A new facility constructed in 1884 at 1700 Princeton Road was designed to care for the ill, poor, and homeless of Butler County.  In later years, the Butler County Care Facility was primarily concerned with caring for the aged and infirm of Butler County.
After the passage of a tax levy in November, 1974, a new county home was constructed.  The old building was vacated in 1976 and in February, 1983, fire claimed the building and the ruins were soon demolished. September of 1976 marked a new era for the Butler County Care Facility as it once again relocated, settling at its present location on Princeton Road with 68 previous residents. At present, The Butler County Care Facility is a 109-bed skilled nursing care facility created to meet the needs of the individual resident.  The Butler County Care Facility is both Medicare and Medicaid certified.",,"Hamilton, OH",,,1830,,109,,68,0
Ohio,Carroll County Poor Farm,https://www.asylumprojects.org/index.php?title=Carroll_County_Poor_Farm,,,1867/1938 (Current building),Active,Single Building,,Carroll County Hospital | Carroll Golden Age Retreat (Current),"On July 6, 1867, the site of the present County Home was purchased for $13,600.  An additional tract was purchased making a total of 365 acres.  Currently, approximately 300 acres are leased.  The tracts were set aside for a county dog pound, cemetery, and garden.  The garden was farmed last by County Home residents and personnel in 1967.  The Carroll County hospital (as it was called) was built in 1937 with county funds and opened for use April 1, 1938.  By the early 50’s, it was difficult to keep the buildings in decent repair.  A bond issues enabled the county to renovate the outmoded facility and add the new building which was completed in 1954.  The County Home was named Carroll Golden Age Retreat in 1988.  It has been operated continuously by the county as a residential facility and today the Home provides custodial care and assisted living for persons not requiring “skilled” nursing care.",,"Carrollton, OH",,,1938,,,,,1
Ohio,Creating Champaign County Poorhouse,https://www.asylumprojects.org/index.php?title=Champaign_County_Poorhouse&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the navigation menu to the left what is the second word of the fourth link from the top?",,,,,,,,,,1
Ohio,Creating Clark County Infirmary,https://www.asylumprojects.org/index.php?title=Clark_County_Infirmary&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,,,,,,,1
Ohio,Clermont County Infirmary,https://www.asylumprojects.org/index.php?title=Clermont_County_Infirmary,,1883,1885,Demolished,Single Building,,,"In 1883 Clermont County began construction of a new county infirmary to house the elderly, orphans, and individuals with other mental and physical problems. The previous building had burned in 1877 and residents had been housed in temporary locations. The new infirmary was completed in 1885 at a cost of $40, 000. It had one hundred rooms and stood four stories high. The institution was expected to be self sufficient; all residents were required to work to the best of their ability on the farm on the infirmary's property. The Clermont County Infirmary operated until 1965. It was later used for county offices and razed in 2002.",1965,"Batavia, OH",,,1885,1965,,,,0
Ohio,Creating Clinton County Infirmary,https://www.asylumprojects.org/index.php?title=Clinton_County_Infirmary&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,,,,,,,1
Ohio,Columbiana County Poorhouse,https://www.asylumprojects.org/index.php?title=Columbiana_County_Poorhouse,,,1829/1879/1964,Demolished,Single Building,,Columbiana County Infirmary | Columbiana County Home,"The original county home, opened in 1829, was roughly one mile south of the present county home near the current day Robert Bycroft school. Over time, as the needs and population of the infirmary grew so did the amount of structures. By September 1880, the infirmary held 176 inmates, decreasing to 125 people by February 1905. A remodeling project to the circa 1873 building, costing nearly $5,000, were completed in late-1908. A small hospital with three wards and 30 beds was added in 1936 by the Public Works Administration. Prior to the completion of the hospital, patients were sent to the City Hospital in Salem. In the 1930's the needs of the institution was such that a small brick hospital was built on the property to care for the people living in the institution.
On December 12, 1960, the state Department of Industrial Relations ordered the county to discontinue occupancy of the county infirmary due to violations found during an inspection in November. The administration building, primary residence, hospital building, and laundry and boiler building were all found to be deficient and the review also noted inadequate sanitary facilities and the severe negligence of maintenance. The order gave the county 120 days to evacuate the residents but two extensions to delay the county home’s closure were granted. In April 1964, the county requested $200,000 in federal Auxiliary Works Program funds for which the county would pay an equal amount of money for a new county nursing facility. It was approved and the ground was broken for a one-story, 40-unit county nursing home on April 17, 1964. Built by Riley Construction of Alliance for $430,000, the new county home opened in mid-January 1965 but it was unable to admit its first 20 residents until August 17 due to a lack of equipment.
The original infirmary complex was listed on the National Register of Historic Places in 1979. In 1994, the nursing home was renovated and expanded into a county-wide jail. The poor house was finally closed in 1976. The county abandoned efforts to use federal funds to demolish the infirmary in June 2010 as it would have required a waiver from the state Office of Historic Preservation. The Columbiana County Infirmary complex was demolished in 2016, with components from the building salvaged by the Amish community for reuse.
The following is a well researched blog on the poorhouse:",1976,"Carrollton, OH",,,1829,1976,30,,176,0
