State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population,year_opened_LLM,year_closed_LLM,number_of_beds_LLM,number_of_patients_LLM,peak_patient_population_LLM,hand_check_flag_LLM
Texas,Rio Grande State Center,https://www.asylumprojects.org/index.php?title=Rio_Grande_State_Center,,,1962.0,Active,Single Building,,Harlingen Adult Mental Health Clinic | Harlingen State Mental Health Clinic | Rio Grande State Center for Mental Health and Mental Retardation,"Rio Grande State Center (RGSC) opened in October, 1962 as the Harlingen Adult Mental Health Clinic in a line shack just off the runway of the Harlingen airbase.  Initially, there were six staff members who provided follow-up care to individuals released from San Antonio State Hospital.
In 1963, the center moved into the abandoned Harlingen airbase hospital building, and in 1965 the name was changed to Harlingen State Mental Health clinic.   By that time, the center had expanded to include day services for people up to 80 years old with a wide range of mental health and chemical addiction problems.
In-patient services with 20 mental health beds were included in 1968.  The center also began to offer alcoholism and drug abuse treatment services.  The following year, the center established outreach centers and clinics in key cities in the service area and the name was changed to Rio Grande State Center.
In 1972, the center added 130 beds for mental retardation residential services with the opening of two dorms on the campus of the South Texas Hospital.  Patients came from all over the state.  The residents participated in Adult Education and Independent Living Skills training on campus and Special Education in public schools.  Residents participated in the Special Olympics, Jaycees, Girls Scouts, and Boy Scouts of America.   Volunteer Services Council organized in 1964 donated a one-bedroom apartment building named after state representative Menton Murray, Sr., to RGSC so families from out-of-town could come visit and have a place to stay overnight.  The Menton Murray, Sr. Clubhouse is presently used by residents 55 years and over as the Retirement Program.  The Volunteer Services Council went on to later build a swimming pool, a nature park and a pavilion for all the residents.  Intellectual Disabilities Services presently offers 110 residential beds certified by Intermediate Care Facilities for Mental Retardation and Joint Commission for Accreditation of Healthcare Organizations.  Many of the residents after intensive independent living skills training graduated into group homes in the community.
In Sept. 1989, a 15-bed Transitional Living Unit was opened.  The unit provided extended service for adults prior to their transferred to group home or back into the community.  This unit primarily served adults with chemical dependency and was closed in 1994.
RGSC was responsible for Community Based Services in the five northern counties of our service area.  Satellite outpatient clinics were located in Kingsville, Alice, San Diego and Falfurrias.  These clinics were separated from RGSC in 1996; however, RGSC continues to provide services to those counties.
July 1991 found the facility opening a new building to provide in-patient mental health services, adjacent to South Texas Hospital. This building named ""Wayne Potter Memorial Building"" in 2004 now accommodates two in-patient treatment units for persons with mental health illness for adults, psychologists, social services, nursing services, and admission offices.  Art work from discharged patients decorates the conference room.
In 1998, RGSC converted 20 adult mental health services beds in Edinburg to a 15-bed adolescent unit for individuals age 12-17.  This unit was closed in 2001 due to lack of funding.
RGSC is one of nine state mental health facilities within the then TDMHMR system.  RGSC serves an 8 county area for inpatient mental health services, and provides long term residential care and active treatment to persons with intellectual disabilities in a 12-county area.  Admissions to the RGSC comply with the provisions of the Texas Mental Health Code and/or Mental Retardation Act, and as such, may be on a voluntary or involuntary basis.   RGSC is in the heart of one of the most economically depressed and medically under-served areas in the United States.  The 8-county area served by RGSC has a population that is 83% Hispanic, 16% Anglo, and 1% other ethnic groups.  The catchment area is approximately 10,000 square miles.   RGSC currently employs approximately 366 employees.
Texas Department of Mental Health and Mental Retardation came to an end August 31, 2004 as a result of HB 2292.  As a result, the facility consolidated services with South Texas Hospital, which was then the Texas Department of Health, and the name changed to Rio Grande State Center/South Texas Health Care System.",,"Harlingen, TX",,,1962,,130,,,0
Texas,San Angelo State School,https://www.asylumprojects.org/index.php?title=San_Angelo_State_School,1910.0,,1912.0,Active,Cottage Plan,,State Tuberculosis Sanatorium,"San Angelo State School, located on U.S. Highway 87 seventeen miles north of San Angelo, had its origins in a tuberculosis sanatorium that opened in 1912. With the declining need for tuberculosis treatment in later decades, the facility became part of the Texas Department of Mental Health and Mental Retardation in September 1969 and was known as the San Angelo Center. Originally, adults from other TXMHMR facilities throughout the state were transferred to San Angelo Center. The population peaked at 791 in 1979. Individuals served at that time were ambulatory and primarily diagnosed with mild to moderate retardation. Today's population is 400 with the majority diagnosed profoundly or severely retarded. In 1983 the name was once again changed; the San Angelo Center became the San Angelo State School. Since 1977 550 clients from San Angelo State School have been placed in community-based care.
As of September 1992 the school employed 810 people.For fiscal year 1992–93 the total budget was $15,136,288. SASS is virtually self-sustaining, providing medical, dental, therapeutic, and psychological services, as well as administrative, social, and community services to the 400 men and women who reside at the school. Volunteer Services provides an additional supportive arm for many of the school's programs. The philosophy of San Angelo State School holds that its basic requirement as a residential school is to provide an environment conducive to growth in independent living skills, opportunities for various therapies, and training for each individual according to his needs for growth and development for the total person-physical, social, psychological, and educational. San Angelo State School's goal is to equip each individual for discharge, if possible, for living in a supervised community setting, or, if that is not possible, for functioning at maximum levels in the campus community.
[1]",,"San Angelo, TX",,,1912,,,400,791,0
Texas,San Antonio State School,https://www.asylumprojects.org/index.php?title=San_Antonio_State_School,1973.0,,1978.0,Active,Cottage Plan,,San Antonio State Supported Living Center,"he San Antonio State School, a long-term residential facility for the mentally retarded, is operated by the Texas Department of Mental Health and Mental Retardation. The establishment of the school was due to the efforts of Bexar County Representative Frank Lombardino and a group of San Antonio citizens, who worked hard to convince the Texas Legislature that a state school for the mentally ill was badly needed in their city. The Sixty-fourth Legislature authorized the school in 1973. The bill was written by Sen. Glenn Kothmann of San Antonio, sponsored in the House by Rep. G. J. Sutton of San Antonio, and signed by Governor Dolph Briscoe. In 1977 the legislature appropriated $27.1 million to renovate ten unused buildings of the San Antonio State Chest Hospital and to operate the San Antonio State School for three years. On March 27, 1978, State Representative Bob Vale, a member of the appropriations committee, welcomed 120 children to their new home in San Antonio. The school was initially headed by Dr. Robert Inglis, who also served as superintendent of the San Antonio State Chest Hospital. Dr. Tom Deliganis, formerly dean of occupational and continuing education at Laredo Junior College, was appointed assistant superintendent for the school. Professional staff were hired to provide the services needed: medical, dental, psychological, speech, audiological, direct care, and physical, occupational, and recreational therapy. The $4.8 million renovation of all ten buildings was completed in 1979, providing space for 440 residents, many of whom were coming home to Bexar County and others who had been on a waiting list of 640 persons from the South Texas area.
In July 1982 the TXMHMR board voted to separate the school from the state hospital; the necessary appropriations bill was passed in July 1983. Deliganis was named superintendent of the school, and in September 1983 the facility began operating with its own budget. The school is certified as an Intermediate Care Facility for the Mentally Retarded, which means it meets standards established by the federal government and generates federal funds which are deposited into the general revenue fund of the state of Texas. In November 1990 the school also achieved accreditation by the Accreditation Council on Services for People with Developmental Disabilities, a nationally recognized accrediting agency. Deliganis retired in 1993 and was succeeded by Wilbur Wood, who had served as business manager at Brenham State School and as assistant superintendent for administration at San Antonio State School. By 1994 the school had 324 residents and seven residential living units. Other buildings on campus included a developmental center with a swimming pool and gymnasium, a wheelchair fabrication shop, and administrative and staff development facilities. A supported employment workshop, El Negocio, was located in the business district near the campus.
The school's community services department sponsors six group homes in the local community, gives numerous workshops, and has an early childhood intervention program. Specialized services include rehabilitation optometry, orientation and mobility training, speech therapy, music and movement therapy, fabrication or modification of prescriptive equipment, and a seniors' program for people of retirement age. A community awareness program insures that residents are involved in the community and that other San Antonians participate actively in school activities. The mission of the San Antonio State School is to support the people it serves by enabling them to live productive lives.
[1]",,"San Antonio, TX",,,1978,,440,324,440,0
Texas,Travis State School,https://www.asylumprojects.org/index.php?title=Travis_State_School,1933.0,,1934.0,Closed,Cottage Plan,,Austin State School Farm Colony,"In 1933 the Texas legislature established the Austin State School Farm Colony as a branch of the Austin State School. The 241-acre site was on the Colorado River about eight miles east of downtown Austin. It was intended to provide a home for mentally retarded boys who could not further benefit from training at the Austin State School and who were able to do such work as farming, dairying, gardening, and related tasks. The first students were transferred from the Austin State School in October 1934, at which time the colony had only one building. By the mid-1940s the colony had six ward buildings, a cannery, and an administration building, which included storerooms and a sewing room as well as offices; the facility was home to 477 boys. The colony became a separate institution from the Austin State School in 1949. It acquired an additional 195 acres in the late 1950s and built several dormitories to accommodate its increased enrollment.
Farming operations at the facility ceased in the early 1960s, and the institution changed its name to Travis State School in 1962. Ten new ward buildings and service buildings were completed in 1963. In July 1968 the school had 1,800 students, all of whom had been transferred from other institutions. A special-education program was conducted for those students able to benefit from classroom instruction. In 1970 the school received a grant from the Hospital Improvement Project, which made possible the use of a unit system of treatment. A new Vocational Evaluation and Training Center, with a capacity of more than 300 residents, was opened and staffed through a grant from the Texas Rehabilitation Commission. That same year a swimming pool, an administration building, and five full-time physicians were added. School enrollment at the end of 1970 was 1,754. Female students were first admitted in 1973.
The student population declined steadily in the 1970s and 1980s, as the Texas Department of Mental Health and Mental Retardation implemented plans to integrate some students into community-based programs. The school used a system known as ""behavioral characteristic progression"" to evaluate the training needs of students and to coordinate that training so as to help achieve each student's maximum potential. The Travis State School functioned as an independent school district from 1981 to 1988; after 1988 it relied on the Manor Independent School District to provide academic instruction through its ""mainstreaming"" program. In 1992 the Travis State School had 604 residents and 1,270 employees; the facility had a total of sixty-eight buildings at its 436-acre site. Travis State School was slated for closure in 1995 as part of a settlement for an eighteen-year-old federal suit against the Texas Department of Mental Health and Mental Retardation.
[1]
The cemetery is located on the grounds of the Travis State School. Drive all the way to the south side near the water tower. Pass the old maintenance buildings and follow a small gravel road. The cemetery sits on a hill overlooking the meadows.",1995,"Austin, TX",,,1934,1995,,1754,1800,0
Texas,Waco State Home,https://www.asylumprojects.org/index.php?title=Waco_State_Home,1919.0,,1923.0,Active,Cottage Plan,,State Home for Dependent and Neglected Children | Waco Center for Youth (Current0,"The Waco State Home, three miles northwest of the business section of Waco, was established as the State Home for Dependent and Neglected Children by the Thirty-sixth Legislature in 1919. A tract of ninety-five acres was purchased for the site of the institution, and a board of trustees, made up of three citizens, was appointed by Governor William P. Hobby. About 1930 the Board of Control was placed in charge of the home. The name was changed to Waco State Home by the Forty-fifth Legislature. In 1945 there were 276 boys and girls enrolled at the home and capacity was 364. Children between four and sixteen years of age, adjudged by district courts to be dependent or neglected, were admitted to the home for care, education, and training, with ""preference to those children of tender age,"" according to law.
No mentally or physically handicapped child was accepted, and no child who was known to have violated the law habitually was admitted. Care of indigents was free, while transportation, clothing, and a charge of not more than $5.00 per week were required of children having sufficient estates or persons legally liable for their support who were financially able to pay. All admissions and discharges were handled through a sociologist. Adoptions from the home were permitted. Educational, religious, and physical training was given to the students. The home lay within an independent school district, and its school was conducted on the grounds with the support of the state school apportionment.
Upon completion of the eight grades taught at the home, children entered Waco High School. The older boys assisted with farm, garden, and dairy work, and the older girls with laundry, housekeeping, and dining room. Children were permitted to earn small sums of money and were allowed personal ownership. A complete medical history of each child was kept. In addition to the original tract purchased, the home leased a 235-acre farm. Equipment and buildings, including a separate hospital, were modern. E. B. McMordie, the first superintendent, was followed by Miss Jennie Burleson, Judge R. R. Patterson, and Arthur C. Wiebusch. Ben S. Peek became superintendent in 1943. Waco State Home was placed under the administration of the Texas Youth Commission by the Fifty-fifth Texas Legislature.
On August 31, 1965, the multiservice program of the home was caring for 288 children. Of this number 239 were in residence at the home, 10 were in paid foster homes, and 38 were either with relatives on temporary home trial placements, in preadoptive placements, in free foster homes, in job placements, or in college. In 1970 there were 300 children in the home, and those of scholastic age attended Waco public schools on an annual contract basis, rather than attending school on the grounds. The superintendent at that time was J. Ludwick. In 1979 the Texas Youth Commission transferred control of the Waco State Home to the Texas Department of Mental Health and Mental Retardation. MHMR reorganized the facility into a treatment center for emotionally disturbed children named the Waco Center for Youth.[1]
We Were Not Orphans: Stories from the Waco State Home by Sherry Matthews",,"Waco, TX",,,1919,,364,,300,0
Texas,Crockett State School for Girls,https://www.asylumprojects.org/index.php?title=Crockett_State_School_for_Girls,1927.0,,1947.0,Closed,Cottage Plan,,Colored Girls Training School at Crockett | Crockett State School,"In 1927 the Texas legislature authorized the state Board of Control to establish a correctional facility for delinquent black girls. Not until 1945, however, did the legislature appropriate funds for such a facility. In August 1946 the Board of Control entered into a lease agreement with the federal government for use of the former prisoner of war camp near Brady, McCulloch County. Brady State School for Negro Girls opened to students in February 1947. By the end of August 1947 forty-eight girls had been admitted. Before the establishment of the Brady school, there was no facility in the state that would admit delinquent black girls.
When the school came under the direction of the State Youth Development Council in 1949, some improvements to the Brady site had been made, but the expense of operating a small school in a facility designed for several thousand prisoners prompted the council to seek a more suitable location. In 1950, in an effort to cut expenses and to be near a larger black population, the school was moved to a 125-acre farm near Crockett in Houston County. Crockett State School for Girls, which was called the Colored Girls Training School at Crockett until the institution was integrated in 1966, was placed under the administration of the Texas Youth Council in 1957. In addition to academic courses, the educational program included sewing, housekeeping, child care, and cooking, as well as vocational courses in cosmetology and janitorial work. The school had an enrollment of 209 in 1972 but closed in 1973. Its name was changed to Crockett State Home on December 13, 1973, and the facility was used as a home and educational center for dependent and neglected children until 1975.
In 1975 Crockett State School reopened as a correctional institution for boys and had a capacity of about a hundred students. Its accredited education program included academic courses and work in horticulture, auto mechanics, and shop. In the late 1980s the legislature appropriated funds to expand the facility in order to provide relief for overcrowded conditions at other schools. Crockett State School had an enrollment of 148 in June 1991.
[1]",2010,"Crockett, TX",,,1950,1973,,,209,0
Texas,Gainesville State School for Girls,https://www.asylumprojects.org/index.php?title=Gainesville_State_School_for_Girls,1913.0,,1916.0,Active,Cottage Plan,,Gainesville State School,"Gainesville State School for Girls was established in 1913 as a home for delinquent and dependent girls. Girls between the ages of eight and seventeen are sent to the institution by court order. The school, originally called the Texas State Training School for Girls, was authorized by the Thirty-third Legislature, which appropriated $25,000 for construction. Under the direction of its first superintendent, Dr. Carrie Weaver Smith (1916–25), the school sought to rehabilitate delinquent girls and stressed ""character building, formation of habits of self-control and stability, better understanding of spiritual values and . . . an ability to cope with present social conditions,"" as well as providing an education emphasizing vocational skills.
The school, located on a 160-acre tract just east of Gainesville, began with four dormitories and a superintendent's residence. By 1948, when enrollment reached 198, it took on its present name. At that time the campus included seven brick cottages, five frame houses for the families of staff members, and a number of other buildings including a gymnasium, a hospital, a school building with a cafeteria and an auditorium, a beauty parlor, and a laundry. From the beginning the school has been relatively self-sufficient; food for the girls and staff is grown on 100 to 160 acres.
The Fifty-fifth Legislature transferred control of the school from the State Board of Control to the Texas Youth Council (now the Texas Youth Commission). By the mid-1960s 364 students attended the Gainesville institution, and in the early 1970s 390 girls were enrolled. Extensive renovation of existing facilities and construction of new facilities, including a security-treatment cottage, made the school ""one of the finest training institutions for delinquent females in America."" In 1991 the Gainesville State School for Girls housed 257 students, and Jerry Day was the superintendent. In 1974 the school became a coeducational juvenile correctional facility. In 1979 the Gatesville State School for Boys closed, and Gainesville took some students previously at Gatesville. In 1988 the facility began to only house boys. In 1997 Gainesville was a TYC facility for nonviolent offenders.Today Gainesville is a maximum security facility and is fenced. As of 2012 it is the largest juvenile correctional facility in Texas. As of 2012 it houses 270 teenagers. Many of them are 17 and 18 years old.
[1]",,"Gainesville, TX",,,1913,,,,390,0
Texas,Gatesville State School for Boys,https://www.asylumprojects.org/index.php?title=Gatesville_State_School_for_Boys,1887.0,,1889.0,Preserved,Single Building,,State Institution for the Training of Juveniles,"Gatesville State School for Boys, three miles northeast of Gatesville in Coryell County, was the first juvenile training and rehabilitation institution in the southern United States. It was established by the Texas legislature in 1887 and opened in January 1889 as the House of Correction and Reformatory, a division of the Texas penal system. Ben E. McCulloch served as the first superintendent of the facility, which housed sixty-eight boys who had formerly been incarcerated with adult felons. The legislature changed the school's name to State Institution for the Training of Juveniles in 1909 and established a five-member board of trustees to administer the institution. A 1913 law changed the school's name to State Juvenile Training School, and in 1919 a newly established state Board of Control assumed management of the school. The legislature renamed the facility Gatesville State School for Boys in 1939. By 1940 the school housed 767 males who were under the age of seventeen at the time a court committed them to the institution. The residents attended academic and vocational classes and engaged in a variety of farming activities on a 900-acre tract of state land and 2,700 acres of leased land. A parole system that rewarded good behavior permitted the release of certain inmates to private sponsors.
The State Youth Development Council began administration of Gatesville State School for Boys in 1949, and the facility enrolled 406 boys in 1950. In 1957 the new Texas Youth Council (later the Texas Youth Commissionqv) replaced the Youth Development Council. By 1970, 1,830 young male offenders housed on five separate units that included the Hilltop, Riverside, Valley, Hackberry, and Terrace schools resided at the institution. The Texas Youth Council operated a separate facility, the Mountain View School for Boys, also near Gatesville, as a maximum security unit for juvenile offenders.
A class-action lawsuit, filed against the Texas Youth Council on behalf of juvenile offenders in 1971, marked the beginning of sweeping changes in the Texas juvenile justice system. The school enrolled approximately 1,500 boys and employed over 250 staff members in 1974, when federal judge William Wayne Justice issued a ruling in Morales v. Turman. The judge ruled that a number of practices at Texas Youth Council facilities constituted cruel and unusual punishment that violated the Eighth Amendment to the United States Constitution. Staff members routinely dispensed arbitrary and unnecessary punishments that included beating, solitary confinement, the use of chemical crowd-control devices, and the utilization of drugs instead of psychotherapy as a means for controlling behavior. Justice also concluded that the school's staff failed to protect the inmates from violence and personal injury and that most employees lacked proper qualifications and training for supervising troubled youths.
Judge Justice ordered the state to close the Gatesville and Mountain View schools and to develop community alternatives to large juvenile penal institutions. During 1979 the Gatesville State School for Boys closed, and the Texas Youth Council placed juvenile offenders in smaller schools at Brownwood, Crockett, Gainesville, Giddings, and Pyote, as well as at a number of foster and group homes, halfway houses, and residential treatment centers. The Riverside, Valley, and Terrace schools became the Gatesville Unit for female inmates of the Texas Department of Corrections in 1980. The Hilltop and Hackberry schools composed the Hilltop Unit for male felons of the Texas Department of Corrections beginning in 1981. [1]
Website with history",1979,"Gatesville, TX",,,1889,1979,,,1830,0
Texas,West Texas State School,https://www.asylumprojects.org/index.php?title=West_Texas_State_School,1963.0,,1966.0,Closed,Cottage Plan,,West Texas Children's Home of Pyote,"West Texas State School, formerly West Texas Children's Home of Pyote, is located on Interstate Highway 20 at the southwestern edge of Pyote in central Ward County. In 1958 the 697th Air Control and Warning Squadron began operations at the site of the old Pyote Air Base on University of Texas land. When that radar base closed in 1963, the Texas Youth Council began work on a children's home to be founded on the location. The buildings, constructed as housing for the air force and radar bases, were still in good shape. In 1965 the Texas legislature appropriated $200,000 for renovation and purchase of equipment to found the institution. West Texas Children's Home of Pyote opened for dependent and neglected children in 1966. In the early 1980s the home changed from an orphanage to a state school for male status offenders. The name was changed to West Texas State School in 1990. The facility consisted of brick buildings with dormitory space and recreational facilities for 192 students.
The last student at the West Texas State School was transferred out of the institution on Friday May 28, 2010. On Tuesday June 1, 2010, the West Texas State School closed. In August 2010 TYC gave the lands back to University of Texas Lands.
[1]",2010,"Pyote, TX",,,1966,2010,192,,,0
Texas,Fort Worth Narcotics Hospital,https://www.asylumprojects.org/index.php?title=Fort_Worth_Narcotics_Hospital,1929.0,,1938.0,Active,Rambling Plan,,U.S. Public Health Service Hospital | National Institute of Mental Health | Federal Corrections Institution Ft. Worth,"From the Bureau of Prisons website:
Opened as the Fort Worth Narcotics Hospital, October 28, 1938, pursuant to the Narcotic Farms Act (45 Stat. 1085), January 19, 1929, as one of two narcotics treatment facilities (the other was at Lexington, KY) under the Narcotics Division, Office of the Surgeon General, PHS, for addicted federal prisoners. Began accepting neuropsychiatric patients in 1942. Placed under NIMH, 1967, and designated a clinical research center. Closed, with facility transferred to Bureau of Prisons, Department of Justice, 1971.",,,,,1938,1971,,,,0
Texas,Waco VA Medical Center,https://www.asylumprojects.org/index.php?title=Waco_VA_Medical_Center,,,1932.0,Active,Cottage Plan,,,"The Veterans Administration Medical Center at Waco opened on May 8, 1932, at a 508-acre site five miles south of the city in what became the Beverly Hills community. Its initial capacity was 308 patients. The facility was expanded in 1939 to include bed space for 1,151 patients and again during World War II; its capacity was 2,040 by 1945. It was one of the first Veterans Administration facilities to have an approved residency program and in the 1940s was the only one in the state devoted entirely to the treatment of mental illnesses.
In 1932 the Waco VA included a 508-acre reservation with a full time working farm. The farm had 262 acres under cultivation including a vegetable garden, fruit orchard, hay and grain crops. Farm animals including a herd of 126 pigs and a flock of 63 sheep were feed and slaughtered on the reservation producing up to 1,000 pound of pork or lamb per week for subsistence purposes. Pigeons, rabbits, turkeys, geese, pheasant and quail were also raised on the farm. A portion of the original farm was awarded to the Waco Independent School District and was designated as Veterans Field for athletic events. This original farm land was also developed into a municipal golf course.
To process the food, the hospital had a modern “ice plant” furnishing cold storage for kitchens and bulk supplies. The “ice plant” had a capacity of manufacturing 2,400 pounds of ice daily. In addition, the hospital operated a laundry and fire department. Clinical services on the reservation included an “industrial therapy program” to help rehabilitate selected patients to their highest level of functioning. The therapy included work assignments to the grounds, farm, slaughter house, laundry, sewing and upholstery shops giving patients an opportunity to adjust to the hospital community and prepare them for life supporting skills.
It served as a teaching center for professional education in neuropsychiatry, clinical psychology, and psychiatric nursing. The opening of other VA hospitals in the state took some pressure off of the Waco facility. By 1972 the center was able to reduce its available bed space to 1,184.
During the 1970s and 1980s the laundry, which served three medical centers, was expanded and renovated; a new warehouse and a dietetics building were added; and the two buildings were renovated. In 1990 the medical center had 684 hospital beds and 160 nursing home beds; 340 additional beds were out of service because of construction projects. The hospital's medical programs included a day treatment center, a mental hygiene clinic, rehabilitation for alcoholics and the blind, and a community residential-care program. The center also had the state's only inpatient post-traumatic stress unit.
In the 1990s the hospital expected to complete the renovation of two more medical buildings, an admissions and canteen area, and a new plant to air-condition the entire facility. The buildings are red brick structures featuring clay tile, dressed stonework, and ornate light fixtures of the Mediterranean Revival style. The center was proposed as a national historic site in 1991.",,"Waco, TX",Mediterranean Revival,,1932,,684,,2040,0
Texas,Creating Arlington Heights Sanitarium,https://www.asylumprojects.org/index.php?title=Arlington_Heights_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,,,,,,,1
Texas,Dr. Moody’s Sanitarium,https://www.asylumprojects.org/index.php?title=Dr._Moody%E2%80%99s_Sanitarium,,,1903.0,Demolished,Single Building,,Dr. Moody's Insane Sanitarium,,,"San Antonio, TX",,,,,,,,1
Texas,Creating Elm Grove Lodge,https://www.asylumprojects.org/index.php?title=Elm_Grove_Lodge&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the locations menu to the left, what is the sixth country up from the bottom?",,,,,,,,,,1
Texas,Creating Glenwood Sanitarium,https://www.asylumprojects.org/index.php?title=Glenwood_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,,,,,,,1
Texas,Greenwood Sanitarium,https://www.asylumprojects.org/index.php?title=Greenwood_Sanitarium,,,1912.0,Demolished,Single Building,Jones & Tabor,Greenwood Sanatorium for Nervous and Mental Diseases | Dr. Greenwood's Sanitarium,"Dr. Greenwood’s Sanatorium was established by Dr. James Greenwood in 1912, and is located one mile south of the Rice Institute. 
The building is a frame structure with 28 rooms.  An addition of 18 rooms is to be made in the near future.  The building is furnished throughout with pure artesian water, electric lights and steam heat. The staff of physicians are Drs. James Greenwood and C.W. Stewart. There are 11 nurses attached to the sanatorium. Dr. Greenwood continued his practice there until his retirement in 1947.",1949,"Houston, TX",,,1912,1947,,,,0
Texas,Creating Height Sanitarium,https://www.asylumprojects.org/index.php?title=Height_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the popular pages menu to the left, what is the word the follows Website?",,,,,,,,,,1
Texas,Creating Hogg Institute,https://www.asylumprojects.org/index.php?title=Hogg_Institute&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the second word in our logo?",,,,,,,,,,1
Texas,Creating Lakeside Sanitarium,https://www.asylumprojects.org/index.php?title=Lakeside_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
What is the primary background color of the circle in our logo?",,,,,,,,,,1
Texas,Creating Lampasas Sanitarium,https://www.asylumprojects.org/index.php?title=Lampasas_Sanitarium&action=edit&redlink=1,,,,,,,,"You have followed a link to a page that does not exist yet.
To create the page, start typing in the box below (see the help page for more info).
If you are here by mistake, click your browser's back button.
Warning: You are not logged in. Your IP address will be publicly visible if you make any edits. If you log in or create an account, your edits will be attributed to your username, along with other benefits.
Please note that all contributions to Asylum Projects may be edited, altered, or removed by other contributors.
If you do not want your writing to be edited mercilessly, then do not submit it here.
You are also promising us that you wrote this yourself, or copied it from a public domain or similar free resource (see Asylum Projects:Copyrights for details).
Do not submit copyrighted work without permission!
To edit this page, please answer the question that appears below (more info):
In the toolbox menu to the left what is the second word in the third link from top?",,,,,,,,,,1
